,negative,positive
reaiz,0.0,2.5
reak,0.0,2.5
real,3.7389336080900297,2.963677100099656
realbad,0.0,2.5
realchristma,0.0,2.5
realeas,2.095903274289385,5.678873587267573
reales,0.0,2.5
realest,0.0,2.5
reali,2.156300320761462,5.46655148495058
realic,2.5,0.0
realign,5.678873587267573,2.095903274289385
realintend,2.5,0.0
realipod,2.5,0.0
realis,3.321928094887363,3.321928094887363
realisit,0.0,2.5
realisitc,0.0,2.5
realism,0.0,2.5
realist,2.0438606599064415,5.877446084697566
realistc,0.0,5.0
realit,2.5,0.0
realiti,3.321928094887363,3.321928094887363
realiz,3.9192871613871234,2.8381866008288346
realizi,2.5,0.0
reall,7.5,0.0
realli,3.3196294565161404,3.3242288137726534
reallli,2.5,0.0
realllli,5.0,0.0
reallycouldn,0.0,2.5
reallylik,0.0,2.5
reallymus,2.5,0.0
reallysuccess,0.0,2.5
realm,2.095903274289385,5.678873587267573
realment,5.678873587267573,2.095903274289385
realpolitik,0.0,2.5
realtim,0.0,2.5
realtiv,2.5,0.0
realtiy,0.0,2.5
realx,0.0,2.5
reamain,2.5,0.0
reanim,2.5,0.0
reap,2.095903274289385,5.678873587267573
reapeat,2.5,0.0
reapi,2.5,0.0
reaport,0.0,2.5
reappear,1.6609640474436815,8.003922779651097
reappli,4.507575551943847,2.51294159473206
rear,3.662986595046085,3.0212099296053805
rearang,2.5,0.0
rearm,5.0,0.0
rearrag,2.5,0.0
rearrang,0.0,7.5
reasin,2.5,0.0
reason,2.717562737549928,4.1145820804822515
reasonabley,0.0,2.5
reassembl,12.62925313651334,1.285097208938469
reassess,0.0,2.5
reassur,1.285097208938469,12.62925313651334
reat,0.0,2.5
reatach,2.5,0.0
reattach,2.5,0.0
reaveal,0.0,2.5
reazi,2.5,0.0
reba,1.6609640474436815,8.003922779651097
rebat,8.003922779651097,1.6609640474436815
rebecca,2.8394367936337863,3.9173823267621817
rebeccasread,0.0,2.5
rebel,5.678873587267573,2.095903274289385
rebelli,6.8433137786230045,1.8380053935977752
rebennack,0.0,5.0
rebirth,2.5,0.0
rebiuld,0.0,2.5
reboot,77.13087245138816,0.6529636084911308
reborn,0.0,10.0
rebound,7.5,0.0
rebrand,3.321928094887363,3.321928094887363
rebuff,2.5,0.0
rebuild,3.9173823267621817,2.8394367936337863
rebuilt,10.0,0.0
rebuk,0.0,2.5
rebus,5.0,0.0
rebut,3.321928094887363,3.321928094887363
rebutt,2.5,0.0
rebuy,0.0,2.5
rebview,2.5,0.0
rec,4.899079389427794,2.3475901497877913
recal,4.347009071673744,2.591136078157916
recalcul,3.321928094887363,3.321928094887363
recalibr,3.321928094887363,3.321928094887363
recamand,2.5,0.0
recamend,7.5,0.0
recammend,2.5,0.0
recant,0.0,5.0
recap,1.6609640474436815,8.003922779651097
recaptur,4.1145820804822515,2.717562737549928
recast,3.321928094887363,3.321928094887363
reccomemd,2.5,0.0
reccomend,2.7645093919489363,4.03576521428727
reccomendit,2.5,0.0
reccommend,2.095903274289385,5.678873587267573
reccommmend,0.0,2.5
reccomnd,2.5,0.0
recd,5.0,0.0
reced,0.0,2.5
receiev,0.0,5.0
receip,0.0,2.5
receipt,5.0,0.0
receiv,6.463563272819868,1.9108804237343229
receivedstud,2.5,0.0
receivi,5.0,0.0
recemend,0.0,2.5
recen,0.0,2.5
recent,2.779583786921803,4.011238372724285
recenti,0.0,2.5
recentley,0.0,2.5
recept,3.321928094887363,3.321928094887363
receptacl,0.0,2.5
recess,12.62925313651334,1.285097208938469
recett,0.0,2.5
recev,5.0,0.0
recharg,3.9173823267621817,2.8394367936337863
recheck,5.0,0.0
reciev,5.365059701277431,2.187100183037199
recif,0.0,2.5
recifi,2.5,0.0
recimend,0.0,2.5
recip,3.0688630208544416,3.6029687045003636
recipi,2.095903274289385,5.678873587267573
reciproc,2.5,0.0
recircul,2.5,0.0
recit,3.321928094887363,3.321928094887363
reciv,6.261707715779571,1.9535700439406751
reck,2.5,0.0
reckless,2.8394367936337863,3.9173823267621817
reckon,1.8380053935977752,6.8433137786230045
reclaim,3.321928094887363,3.321928094887363
reclin,1.285097208938469,12.62925313651334
reclus,0.0,5.0
recmmenc,0.0,2.5
recmmend,0.0,2.5
recod,2.5,0.0
recoginz,3.321928094887363,3.321928094887363
recogn,4.442191028651363,2.5439628201037667
recognis,4.339356391946547,2.5950375316654903
recogniz,2.1803695489250283,5.386869421779831
recognz,2.5,0.0
recollect,5.678873587267573,2.095903274289385
recom,1.6998947737393464,7.714034102218407
recomd,0.0,2.5
recomemd,2.5,0.0
recomen,2.095903274289385,5.678873587267573
recomend,1.9261046124014738,6.389951806211571
recoment,0.0,2.5
recomiendo,0.0,5.0
recommand,2.9203673004336506,3.798794064681797
recommed,2.095903274289385,5.678873587267573
recommemd,0.0,2.5
recommemdthi,2.5,0.0
recommen,2.2761793375349226,5.094382474196232
recommend,2.3198721054343885,4.972782470321982
recommendedto,0.0,2.5
recommendh,0.0,2.5
recommendit,2.5,0.0
recommendread,2.5,0.0
recommendth,0.0,2.5
recommendthes,0.0,2.5
recommendthi,0.0,5.0
recommmend,0.0,10.0
recommn,0.0,2.5
recommned,0.0,7.5
recomnd,0.0,2.5
recomnmnend,0.0,2.5
recomond,0.0,2.5
recompensa,0.0,2.5
recon,7.5,0.0
reconcil,2.8394367936337863,3.9173823267621817
reconcili,0.0,2.5
recondit,2.6301168673979136,4.271985235273362
reconfigur,2.51294159473206,4.507575551943847
reconfirm,0.0,2.5
recongn,2.5,0.0
reconmend,5.678873587267573,2.095903274289385
reconnect,14.937236057436325,1.1832946624549385
reconsid,12.62925313651334,1.285097208938469
reconstruct,8.003922779651097,1.6609640474436815
recontruct,0.0,2.5
recoomend,2.5,0.0
recor,0.0,2.5
record,3.3960515468587804,3.2499048415031417
recordong,2.5,0.0
recount,1.4947531601505835,9.547874667292193
recoup,10.0,0.0
recov,5.549148593352503,2.132180866274717
recoverd,0.0,2.5
recraft,2.5,0.0
recreat,1.9124892893931982,6.4556962358128835
recruit,3.321928094887363,3.321928094887363
rectangl,3.321928094887363,3.321928094887363
rectangular,3.321928094887363,3.321928094887363
rectifi,4.507575551943847,2.51294159473206
recuper,2.5,0.0
recur,4.271985235273362,2.6301168673979136
recurs,0.0,7.5
recut,0.0,2.5
recyc,2.5,0.0
recycl,7.048350914264709,1.8021884974445468
red,3.7022461492431793,2.991096417734206
redd,0.0,5.0
reddem,2.5,0.0
reddick,0.0,2.5
reddish,0.0,7.5
rede,3.321928094887363,3.321928094887363
redeam,2.5,0.0
redecor,0.0,2.5
redeem,18.684863726628222,1.0686511047528884
redefin,1.4306765580733931,10.318851158516171
redeliverd,2.5,0.0
redempt,3.321928094887363,3.321928094887363
redenbach,2.5,0.0
redesign,3.719611071037446,2.978033117136071
redfield,0.0,5.0
redgrav,0.0,10.0
redhead,5.678873587267573,2.095903274289385
redial,0.0,2.5
redic,0.0,2.5
redicl,2.5,0.0
redicul,13.206425930125748,1.25647079736603
redid,3.321928094887363,3.321928094887363
redifin,2.5,0.0
redip,2.5,0.0
redirect,5.0,0.0
rediscov,0.812711509291959,37.981021967708735
redish,2.5,0.0
redman,0.0,10.0
rednos,2.5,0.0
redo,28.766956540068726,0.8977117175026231
redon,2.095903274289385,5.678873587267573
redownload,0.0,2.5
redraft,0.0,2.5
redrap,2.5,0.0
redread,2.5,0.0
redress,0.0,2.5
redril,3.321928094887363,3.321928094887363
redstrawberri,2.5,0.0
redu,0.0,2.5
redub,0.0,2.5
reduc,4.360399754477946,2.584349121341731
reduct,3.321928094887363,3.321928094887363
redund,5.46655148495058,2.156300320761462
redux,3.321928094887363,3.321928094887363
redwal,1.8380053935977752,6.8433137786230045
reeaallli,2.5,0.0
reeasili,0.0,2.5
reebok,2.5,0.0
reec,0.0,2.5
reed,3.0212099296053805,3.662986595046085
reedit,5.0,0.0
reeealli,2.5,0.0
reeeealli,2.5,0.0
reeeeealli,5.0,0.0
reeeeeealli,2.5,0.0
reef,2.095903274289385,5.678873587267573
reefer,2.5,0.0
reeiv,2.5,0.0
reek,19.549378059091087,1.0479516371446924
reel,1.6609640474436815,8.003922779651097
reenerg,0.0,5.0
reengin,2.5,0.0
reenter,1.6609640474436815,8.003922779651097
reepicheep,0.0,2.5
rees,4.1145820804822515,2.717562737549928
reesi,5.0,0.0
reestablish,2.5,0.0
reev,3.321928094887363,3.321928094887363
reevalu,2.095903274289385,5.678873587267573
reexamin,2.5,0.0
ref,2.5,0.0
refer,3.558296332543716,3.105667463382746
referb,2.5,0.0
refere,3.321928094887363,3.321928094887363
referec,2.5,0.0
referenc,3.321928094887363,3.321928094887363
referrenc,2.5,0.0
refil,3.0212099296053805,3.662986595046085
refin,1.8380053935977752,6.8433137786230045
refinish,2.5,0.0
refir,0.0,2.5
reflect,2.750384715140032,4.059085683056282
reflex,1.6609640474436815,8.003922779651097
reflux,3.321928094887363,3.321928094887363
reform,2.2109333391015227,5.289431441108701
reformat,19.549378059091087,1.0479516371446924
reformm,2.5,0.0
reformul,3.321928094887363,3.321928094887363
refrain,0.0,7.5
refre,0.0,2.5
refreer,0.0,2.5
refreez,3.321928094887363,3.321928094887363
refrenc,0.0,2.5
refresh,1.0662662131865621,18.78092562765622
refreshmi,0.0,2.5
refress,0.0,2.5
refri,0.0,5.0
refriger,1.4306765580733931,10.318851158516171
refug,3.321928094887363,3.321928094887363
refulfil,0.0,2.5
refun,0.0,2.5
refund,26.975037108038837,0.9198361204685727
refurbish,10.896762903258734,1.388581658628238
refus,7.867523593640165,1.6789062251283615
refut,9.547874667292193,1.4947531601505835
reg,0.0,2.5
regain,4.339356391946547,2.5950375316654903
regal,0.0,10.0
regalo,2.5,0.0
regan,0.0,10.0
regard,3.60753761808057,3.0651643142266396
regardingemail,2.5,0.0
regardless,2.68845269516821,4.165389805948505
regardsann,2.5,0.0
regener,2.51294159473206,4.507575551943847
regga,2.095903274289385,5.678873587267573
regi,7.5,0.0
regift,2.5,0.0
regim,0.0,2.5
regimen,0.0,2.5
regina,0.0,5.0
region,7.423983573584705,1.7420653825330148
regist,5.419336715827554,2.170464653912342
registeri,2.5,0.0
registri,2.5,0.0
reglu,2.5,0.0
regnant,0.0,2.5
regreat,0.0,2.5
regress,17.243773525740824,1.1073093649624544
regret,3.064985485821406,3.6077588945734758
regrett,11.474446170085354,1.3506893502198491
regrind,2.5,0.0
reguard,0.0,2.5
regul,1.9535700439406751,6.261707715779571
regular,3.0910358544028034,3.5758855688832467
regularili,2.5,0.0
regurgit,14.937236057436325,1.1832946624549385
rehabilit,0.0,2.5
reharmon,0.0,2.5
rehash,15.706210959096436,1.1556666496022783
rehav,2.5,0.0
rehears,3.9173823267621817,2.8394367936337863
reheat,6.8433137786230045,1.8380053935977752
rehydr,0.0,2.5
rei,0.0,2.5
reich,1.4306765580733931,10.318851158516171
reid,7.5,0.0
reight,2.5,0.0
reign,3.321928094887363,3.321928094887363
reignit,0.0,5.0
reiki,3.9173823267621817,2.8394367936337863
reili,5.0,0.0
reilley,2.5,0.0
reilli,6.14525046121494,1.9796101017878516
reimburs,12.5,0.0
rein,7.5,0.0
reinact,0.0,5.0
reincarn,3.321928094887363,3.321928094887363
reiner,2.5,0.0
reinert,0.0,2.5
reinflat,2.5,0.0
reinforc,3.321928094887363,3.321928094887363
reinhold,0.0,2.5
reiniti,2.5,0.0
reinsert,5.678873587267573,2.095903274289385
reinspir,0.0,2.5
reinstal,15.706210959096436,1.1556666496022783
reinterpret,0.0,2.5
reinto,2.5,0.0
reintroduc,2.095903274289385,5.678873587267573
reinvent,6.4556962358128835,1.9124892893931982
reinvertars,0.0,2.5
reinvigor,2.095903274289385,5.678873587267573
reir,0.0,2.5
reiss,2.5,0.0
reisssu,0.0,2.5
reissu,4.638223219251579,2.45407609740746
reiter,5.678873587267573,2.095903274289385
reitr,2.5,0.0
reject,21.854345326782823,1.0
rejoic,2.717562737549928,4.1145820804822515
rejoin,2.095903274289385,5.678873587267573
rejuven,3.321928094887363,3.321928094887363
rejuvin,0.0,2.5
rekindl,0.0,12.5
reknown,0.0,5.0
relaibl,0.0,2.5
relaps,0.0,5.0
relas,3.321928094887363,3.321928094887363
relat,2.460207387585721,4.62419413977727
relationship,2.095903274289385,5.678873587267573
relativist,2.5,0.0
relativli,0.0,7.5
relaunch,0.0,2.5
relav,3.321928094887363,3.321928094887363
relax,1.446680658567957,10.114820388345382
relay,1.8380053935977752,6.8433137786230045
relearn,2.5,0.0
releas,3.645700043279213,3.0347306703906463
release,2.5,0.0
releasedprison,0.0,2.5
releat,0.0,2.5
releav,0.0,2.5
releg,8.003922779651097,1.6609640474436815
releiv,0.0,2.5
relena,0.0,2.5
relent,3.321928094887363,3.321928094887363
relentless,5.211440485380426,2.2363458328106818
reles,0.0,2.5
relet,0.0,2.5
relev,1.923545842342751,6.402194965860027
relgious,2.5,0.0
reli,4.018452993343954,2.7751260147483947
reliabl,3.7429109957755533,2.9607452315402925
reliam,0.0,5.0
relianc,2.5,0.0
reliant,5.0,0.0
relic,2.5,0.0
relief,2.095903274289385,5.678873587267573
relient,7.5,0.0
reliev,3.321928094887363,3.321928094887363
relig,1.8380053935977752,6.8433137786230045
religei,0.0,2.5
religi,3.11794269604443,3.543709515518165
religion,0.0,2.5
relina,0.0,2.5
relinguish,2.5,0.0
relinquish,2.5,0.0
relish,1.0479516371446924,19.549378059091087
relist,0.0,2.5
relit,0.0,5.0
reliv,2.318229028693822,4.977233071284041
reliz,2.095903274289385,5.678873587267573
relli,1.1073093649624544,17.243773525740824
rellig,2.5,0.0
relm,2.5,0.0
reload,6.197015431497114,1.9679016023841334
reloc,4.1145820804822515,2.717562737549928
relog,0.0,2.5
reluckd,2.5,0.0
reluct,3.5873976034096917,3.0815587699515854
reluctantto,0.0,2.5
relunct,3.321928094887363,3.321928094887363
relut,0.0,2.5
rem,1.4306765580733931,10.318851158516171
remad,7.230516925979993,1.7721967586109773
remain,2.8768191683879127,3.861471253137408
remaind,2.5,0.0
remak,4.768720397928236,2.399086315659066
remanufactur,5.678873587267573,2.095903274289385
remark,1.5762198001836762,8.721150192001469
remarket,5.0,0.0
remarri,0.0,7.5
remast,4.263850817304763,2.6344435116619516
rember,3.321928094887363,3.321928094887363
rembrandt,2.095903274289385,5.678873587267573
remeb,0.0,10.0
remedi,4.507575551943847,2.51294159473206
remeind,2.5,0.0
rememb,2.5194188286768084,4.493732905827689
remember,2.5,0.0
rememeb,2.5,0.0
remenber,0.0,2.5
remenberthat,2.5,0.0
remenisc,2.5,0.0
remero,0.0,2.5
remin,2.5,0.0
remind,2.694053700349026,4.15549469587332
reminic,2.5,0.0
reminis,2.5,0.0
reminisc,3.462657361701245,3.188581074149854
reminisi,0.0,2.5
remiss,0.0,2.5
remix,3.064327644390663,3.6085731841879194
remmeb,2.5,0.0
remmi,0.0,2.5
remnant,2.5,0.0
remnick,0.0,5.0
remodel,1.9124892893931982,6.4556962358128835
remodl,2.5,0.0
remors,0.0,2.5
remot,6.311039162094786,1.9428593510076761
remotest,2.5,0.0
remount,2.5,0.0
remov,4.444974209795706,2.542620009198597
removedth,2.5,0.0
renaiss,0.0,7.5
renam,4.271985235273362,2.6301168673979136
renamedfor,2.5,0.0
rend,0.0,5.0
rendel,2.5,0.0
render,7.759816289165833,1.6935428565401545
rendev,0.0,2.5
rendezv,8.003922779651097,1.6609640474436815
rendund,2.5,0.0
rene,8.003922779651097,1.6609640474436815
renegad,0.0,5.0
renew,3.5609161165707097,3.103476471903321
renforc,2.5,0.0
renga,2.5,0.0
renger,2.5,0.0
renita,0.0,2.5
renko,0.0,2.5
renni,2.5,0.0
reno,0.0,5.0
renoun,2.5,0.0
renov,1.6609640474436815,8.003922779651097
renown,2.8394367936337863,3.9173823267621817
rent,7.50532357451005,1.729890576176461
rental,6.326384972930649,1.9395650667210353
renter,2.5,0.0
rentin,0.0,2.5
rentit,2.5,0.0
renton,2.5,0.0
reoccur,5.678873587267573,2.095903274289385
reopen,0.0,2.5
reorder,5.345117011325181,2.19330974196567
reorderd,0.0,2.5
reorgan,3.321928094887363,3.321928094887363
rep,10.0,0.0
repac,2.5,0.0
repack,7.5,0.0
repackag,14.937236057436325,1.1832946624549385
repaid,3.321928094887363,3.321928094887363
repaint,0.0,2.5
repair,14.783423003668705,1.1891425384622454
repalac,2.5,0.0
repar,5.0,0.0
repay,0.0,7.5
repeat,6.487355819065855,1.9060407018894134
repeatet,2.5,0.0
reped,2.5,0.0
repedit,5.0,0.0
repel,8.003922779651097,1.6609640474436815
repent,2.5,0.0
repeptit,2.5,0.0
repet,6.610797698940938,1.8815421796317378
repetet,9.162168319362612,1.530895350152348
repetit,7.423983573584705,1.7420653825330148
repetiti,14.360403123650746,1.2058307616113493
rephras,0.0,5.0
repin,0.0,2.5
repit,2.5,0.0
repiten,0.0,2.5
repitit,2.5,0.0
repititi,7.5,0.0
repito,0.0,2.5
replac,5.515569487682155,2.141887240466938
replacedthen,2.5,0.0
replant,0.0,2.5
replay,2.5950375316654903,4.339356391946547
replenish,3.321928094887363,3.321928094887363
replet,3.321928094887363,3.321928094887363
repli,5.678873587267573,2.095903274289385
replic,6.0675838318038835,1.997593496840355
replica,5.0,0.0
replug,2.5,0.0
replus,2.5,0.0
repond,2.5,0.0
repopul,3.321928094887363,3.321928094887363
report,4.507575551943847,2.51294159473206
reposit,2.51294159473206,4.507575551943847
repot,2.5,0.0
reppin,2.5,0.0
reprehens,3.321928094887363,3.321928094887363
repres,2.736846904072361,4.081751509354589
represent,5.0,0.0
representandos,2.5,0.0
repress,8.776290847640777,1.5702972679322118
repriev,2.5,0.0
reprimand,2.5,0.0
reprint,2.978033117136071,3.719611071037446
repris,2.8394367936337863,3.9173823267621817
reproduc,6.552643539533589,1.8929578624225243
reproduct,3.321928094887363,3.321928094887363
reprogram,10.0,0.0
reptil,2.5,0.0
reptilian,0.0,2.5
republ,2.51294159473206,4.507575551943847
republican,10.318851158516171,1.4306765580733931
republish,2.095903274289385,5.678873587267573
repud,0.0,2.5
repudi,2.5,0.0
repugn,2.5,0.0
repulj,2.5,0.0
repuls,17.243773525740824,1.1073093649624544
repurchas,2.3475901497877913,4.899079389427794
repurpos,2.5,0.0
reput,6.0675838318038835,1.997593496840355
requer,2.5,0.0
request,4.763049565026343,2.4014019517187024
requi,2.5,0.0
requier,0.0,2.5
requir,3.4290903717206835,3.219100707046632
requirementsrent,0.0,2.5
requisit,8.003922779651097,1.6609640474436815
requri,3.321928094887363,3.321928094887363
reread,2.6705199576167606,4.197462649027642
rerecord,3.321928094887363,3.321928094887363
reregist,2.5,0.0
rereleas,2.8394367936337863,3.9173823267621817
rerout,3.321928094887363,3.321928094887363
rerturn,2.5,0.0
rerun,5.678873587267573,2.095903274289385
res,2.51294159473206,4.507575551943847
resaearch,2.5,0.0
resal,0.0,2.5
resampl,2.5,0.0
rescrew,0.0,2.5
rescu,2.6041379755172156,4.321631970544743
reseal,1.6609640474436815,8.003922779651097
research,2.683970876402044,4.1733493356111175
researchedbook,2.5,0.0
reseat,2.5,0.0
resel,31.070680064188018,0.8725028695491561
resembl,4.61448067488429,2.464478569706518
resend,5.0,0.0
resent,8.003922779651097,1.6609640474436815
reserv,2.437986966796919,4.675522918696934
reservoir,0.0,2.5
reset,16.987544617553134,1.1148075164457965
resewn,2.5,0.0
reshap,0.0,7.5
reship,5.0,0.0
reshoot,5.0,0.0
reshuffl,2.5,0.0
resid,2.717562737549928,4.1145820804822515
residenti,5.678873587267573,2.095903274289385
residu,1.7247814630066518,7.540024413314111
resign,2.717562737549928,4.1145820804822515
resili,2.095903274289385,5.678873587267573
resissu,0.0,2.5
resist,2.12544063334679,5.572741237419826
resiz,4.507575551943847,2.51294159473206
resnet,0.0,2.5
resold,10.0,0.0
resolut,0.0,2.5
resolv,7.0897593951463085,1.7952257072316349
reson,0.9859595037178348,22.62255984285851
resort,4.801322650839046,2.3858985318574284
resound,2.51294159473206,4.507575551943847
resourc,2.2109333391015227,5.289431441108701
respceti,2.5,0.0
respecatbl,0.0,2.5
respect,3.321928094887363,3.321928094887363
respecti,2.5,0.0
respir,0.0,2.5
respit,0.0,2.5
respond,5.912178172468115,2.0351606821375086
respondand,2.5,0.0
responnd,2.5,0.0
respons,4.507575551943847,2.51294159473206
responsiblefor,2.5,0.0
responsibleto,2.5,0.0
respos,0.0,2.5
ressurect,0.0,2.5
rest,4.170831608277665,2.68538628536236
restaraunt,0.0,2.5
restart,8.776290847640777,1.5702972679322118
restat,5.678873587267573,2.095903274289385
restaur,1.3506893502198491,11.474446170085354
restaurateur,0.0,2.5
restick,0.0,2.5
restil,2.5,0.0
restless,5.678873587267573,2.095903274289385
restock,8.003922779651097,1.6609640474436815
restor,3.877876687624134,2.8657109399958833
restrain,1.0479516371446924,19.549378059091087
restrict,7.617369497207078,1.7135711483586733
restructur,3.321928094887363,3.321928094887363
restur,2.5,0.0
restyl,0.0,2.5
resuct,2.5,0.0
result,5.3774423250579755,2.183271147286967
resulta,2.5,0.0
resultsdu,2.5,0.0
resum,5.678873587267573,2.095903274289385
resuppos,2.5,0.0
resurect,0.0,2.5
resurfac,3.321928094887363,3.321928094887363
resurfes,2.5,0.0
resurrect,4.507575551943847,2.51294159473206
resuscit,2.5,0.0
retag,2.5,0.0
retail,3.2296594621689176,3.4176720451855043
retain,2.6705199576167606,4.197462649027642
retak,2.5,0.0
retali,0.0,2.5
retap,2.5,0.0
retard,16.667241776709588,1.1244777752946047
retart,20.0,0.0
retch,7.5,0.0
retel,1.6609640474436815,8.003922779651097
retent,2.5,0.0
retern,0.0,2.5
retest,2.5,0.0
rethink,5.094382474196232,2.2761793375349226
rethread,0.0,2.5
reticul,0.0,2.5
retighten,3.321928094887363,3.321928094887363
retir,5.572741237419826,2.12544063334679
retire,0.0,2.5
retitl,3.321928094887363,3.321928094887363
retold,0.0,5.0
retool,2.5,0.0
retract,4.03576521428727,2.7645093919489363
retransl,2.5,0.0
retread,3.321928094887363,3.321928094887363
retreat,1.6609640474436815,8.003922779651097
retriev,4.339356391946547,2.5950375316654903
retriv,2.5,0.0
retro,1.3755182252363891,11.08934760734396
retroact,0.0,5.0
retrofit,0.0,2.5
retrograd,2.5,0.0
retrogress,0.0,2.5
retrospect,3.321928094887363,3.321928094887363
retrun,2.5,0.0
retun,12.5,0.0
return,21.63554113460112,1.0041599788036435
returne,0.0,2.5
returnin,0.0,2.5
returnitg,2.5,0.0
returnu,2.5,0.0
retyp,5.0,0.0
reuben,2.5,0.0
reunion,0.0,7.5
reunit,2.5950375316654903,4.339356391946547
reupholst,2.5,0.0
reurn,0.0,2.5
reus,4.271985235273362,2.6301168673979136
reusabl,3.9712170478272815,2.8046767821586527
reuseabl,7.5,0.0
reuven,0.0,2.5
rev,0.0,2.5
revalid,0.0,2.5
revamp,2.5,0.0
reveal,2.7710910020507984,4.025011127572496
reveil,0.0,2.5
reveiw,10.318851158516171,1.4306765580733931
revel,0.8304820237218408,35.67768601461792
revela,0.0,2.5
revenag,2.5,0.0
reveng,2.095903274289385,5.678873587267573
rever,2.095903274289385,5.678873587267573
reverb,0.0,7.5
reverend,0.0,2.5
reverenti,2.5,0.0
revers,3.0389712882734123,3.6403209042347373
revert,4.271985235273362,2.6301168673979136
revi,0.0,2.5
review,3.9435131844592695,2.82241735216991
reviewdur,2.5,0.0
reviewedit,2.5,0.0
reviewerscomplet,0.0,2.5
reviewmi,0.0,2.5
reviewsher,2.5,0.0
reviewsi,2.5,0.0
revil,7.5,0.0
revis,4.899079389427794,2.3475901497877913
revisaran,2.5,0.0
revisionist,5.678873587267573,2.095903274289385
revisit,1.8380053935977752,6.8433137786230045
revist,5.678873587267573,2.095903274289385
revit,2.095903274289385,5.678873587267573
reviv,2.5642927228407246,4.400560461481861
reviw,2.5,0.0
revloutionis,2.5,0.0
revolt,7.075680991593563,1.797583146976218
revolut,2.5,0.0
revolution,1.4306765580733931,10.318851158516171
revolutionari,3.0688630208544416,3.6029687045003636
revolutionay,0.0,2.5
revolv,3.2076587491603172,3.441575920909497
revsers,2.5,0.0
revu,3.321928094887363,3.321928094887363
revv,0.0,2.5
rew,0.0,2.5
reward,2.2289948153838415,5.233727405272131
rewatch,1.7721967586109773,7.230516925979993
reweld,2.5,0.0
rewiew,0.0,2.5
rewind,4.212993519393615,2.6619559702796276
reword,2.5,0.0
rework,6.8433137786230045,1.8380053935977752
reworkpolli,2.5,0.0
rewrit,21.854345326782823,1.0
rewritten,4.1145820804822515,2.717562737549928
rewrot,5.678873587267573,2.095903274289385
rex,0.0,7.5
rey,5.0,0.0
reynold,5.678873587267573,2.095903274289385
reyww,0.0,2.5
rez,0.0,2.5
reznor,2.095903274289385,5.678873587267573
rf,3.321928094887363,3.321928094887363
rftc,0.0,2.5
rftig,0.0,2.5
rgb,2.5,0.0
rgular,0.0,2.5
rhapsodizethi,0.0,2.5
rhea,5.0,0.0
rhetor,10.318851158516171,1.4306765580733931
rhett,0.0,2.5
rhian,5.0,0.0
rhino,2.5,0.0
rhis,2.5,0.0
rhoad,2.5,0.0
rhode,0.0,5.0
rhodiola,0.0,2.5
rhonda,0.0,2.5
rhubarb,10.0,0.0
rhyme,2.095903274289385,5.678873587267573
rhymthic,0.0,2.5
rhys,2.5,0.0
rhythm,2.295006730925411,5.041144465898791
rhythmic,0.8725028695491561,31.070680064188018
rhythmiest,0.0,2.5
rhytmic,2.5,0.0
riall,2.5,0.0
riann,0.0,2.5
rib,3.321928094887363,3.321928094887363
ribald,3.321928094887363,3.321928094887363
ribbit,2.5,0.0
ribbon,0.0,2.5
ribot,2.5,0.0
ric,0.0,12.5
rican,0.0,5.0
rice,14.937236057436325,1.1832946624549385
rich,2.57222125055705,4.384578120577408
richard,2.753471489747459,4.053960922386964
richardson,3.321928094887363,3.321928094887363
richer,2.2761793375349226,5.094382474196232
richerd,0.0,2.5
richest,0.0,7.5
richi,0.0,10.0
richter,2.5,0.0
richthofen,5.0,0.0
richtofeninstead,2.5,0.0
rick,2.3858985318574284,4.801322650839046
ricketi,2.5,0.0
ricki,1.530895350152348,9.162168319362612
rickki,0.0,2.5
rickman,2.5,0.0
rico,2.5,0.0
ricochet,0.0,5.0
ricoeur,0.0,2.5
rid,4.1145820804822515,2.717562737549928
ridcul,2.5,0.0
riddellreview,0.0,2.5
ridden,5.678873587267573,2.095903274289385
riddick,0.0,2.5
riddl,58.70839431183072,0.7067270923753284
ride,2.576123340966972,4.376763563241703
ridecan,2.5,0.0
rider,1.6609640474436815,8.003922779651097
ridg,5.0,0.0
ridgemont,2.5,0.0
ridgid,0.0,7.5
ridicil,2.5,0.0
ridicol,5.0,0.0
ridicoul,2.5,0.0
ridicousili,2.5,0.0
ridicu,2.5,0.0
ridicul,24.751388853159867,0.9510873128787661
ridiculoud,2.5,0.0
ridiculouli,2.5,0.0
ridiculu,5.0,0.0
ridiculus,2.5,0.0
ridiul,2.5,0.0
ridley,3.321928094887363,3.321928094887363
riedel,2.5,0.0
riesl,3.321928094887363,3.321928094887363
rif,2.095903274289385,5.678873587267573
rife,5.678873587267573,2.095903274289385
riff,3.321928094887363,3.321928094887363
rifkin,5.0,0.0
rifl,1.8380053935977752,6.8433137786230045
rift,0.0,2.5
riftwar,2.5,0.0
rig,19.549378059091087,1.0479516371446924
rigbi,0.0,5.0
righ,0.0,2.5
right,3.2134299078409634,3.4352637163441364
rightaway,0.0,2.5
righteous,12.051933943343613,1.316364786255445
rightous,5.0,0.0
rightther,0.0,2.5
rightw,2.5,0.0
rigid,3.719611071037446,2.978033117136071
rigoberta,2.5,0.0
rigoletto,0.0,2.5
rigor,2.717562737549928,4.1145820804822515
rigour,0.0,2.5
rik,0.0,5.0
rikin,2.5,0.0
rikon,3.321928094887363,3.321928094887363
