,negative,positive
scholar,3.321928094887363,3.321928094887363
scholarship,2.095903274289385,5.678873587267573
scholast,3.321928094887363,3.321928094887363
schomb,0.0,2.5
schone,0.0,2.5
schoobi,2.5,0.0
school,1.5913711273047662,8.58328067894192
schoolboy,3.9173823267621817,2.8394367936337863
schoolbus,2.5,0.0
schoolgirl,17.243773525740824,1.1073093649624544
schoolhous,0.0,2.5
schooli,2.5,0.0
schoolish,2.5,0.0
schoolkid,2.5,0.0
schoolmast,0.0,5.0
schoolmat,0.0,2.5
schoolmistress,0.0,2.5
schoolteach,0.0,10.0
schopenhauerian,0.0,2.5
schrader,6.261707715779571,1.9535700439406751
schrage,2.5,0.0
schreiber,1.0759410770890674,18.396670446668015
schrieber,0.0,5.0
schroder,2.5,0.0
schroeder,2.095903274289385,5.678873587267573
schtick,14.937236057436325,1.1832946624549385
schtup,3.321928094887363,3.321928094887363
schubert,0.0,5.0
schultz,3.662986595046085,3.0212099296053805
schumach,3.321928094887363,3.321928094887363
schuman,5.0,0.0
schumann,0.0,2.5
schumer,0.0,2.5
schwa,0.0,2.5
schwartz,2.095903274289385,5.678873587267573
schwartzenegg,0.0,2.5
schwartzman,17.5,0.0
schwarz,0.0,2.5
schwarzenberg,0.0,2.5
schwarzenegg,4.801322650839046,2.3858985318574284
schwedt,0.0,2.5
schweig,0.0,2.5
schweiger,5.678873587267573,2.095903274289385
schweitzer,0.0,2.5
schwere,0.0,5.0
schwiefka,0.0,7.5
schwimmer,8.003922779651097,1.6609640474436815
schygulla,0.0,2.5
schzopfren,0.0,2.5
sci,3.7284932913950573,2.9714105855643296
sciamma,2.095903274289385,5.678873587267573
scienc,4.0695537657295935,2.7441092756290866
sciencey,2.5,0.0
scientif,3.928152605188187,2.832387822630011
scientist,5.484253907264837,2.1510612984733104
scifi,9.702113890608793,1.4811148459539878
scintil,2.717562737549928,4.1145820804822515
scipio,0.0,2.5
sclerot,2.5,0.0
scof,3.798794064681797,2.9203673004336506
scoff,3.0212099296053805,3.662986595046085
scofield,2.5,0.0
scoggin,7.5,0.0
scola,1.1073093649624544,17.243773525740824
scold,6.261707715779571,1.9535700439406751
scoobi,5.33274400577897,2.197189104713025
scoop,2.51294159473206,4.507575551943847
scoot,3.321928094887363,3.321928094887363
scooter,3.321928094887363,3.321928094887363
scootin,0.0,2.5
scootish,0.0,2.5
scope,1.1832946624549385,14.937236057436325
scorces,2.2537877759719245,5.159425579258086
scorcese,0.0,2.5
scorch,3.321928094887363,3.321928094887363
score,2.925235099863038,3.7919457506121494
scorecard,5.0,0.0
scorn,3.4259878473913896,3.221960657862116
scorpio,2.095903274289385,5.678873587267573
scorpiolina,0.0,2.5
scorpion,0.0,5.0
scorpius,2.5,0.0
scorsces,0.0,2.5
scorses,2.6301168673979136,4.271985235273362
scoses,0.0,2.5
scot,4.675522918696934,2.437986966796919
scotch,5.678873587267573,2.095903274289385
scotian,0.0,2.5
scotish,3.321928094887363,3.321928094887363
scotland,1.6609640474436815,8.003922779651097
scotsman,5.678873587267573,2.095903274289385
scott,2.5431097150717434,4.443958733781836
scotti,5.010714036395447,2.305977577770878
scottish,2.4558274527981223,4.634205601773507
scottland,0.0,2.5
scottsboro,0.0,5.0
scottsdal,2.095903274289385,5.678873587267573
scoundrel,3.321928094887363,3.321928094887363
scour,1.4947531601505835,9.547874667292193
scourg,2.5,0.0
scout,5.970466943390806,2.020814299663648
scowl,10.781200013393999,1.3966415225430213
scrabbl,1.4306765580733931,10.318851158516171
scragg,5.678873587267573,2.095903274289385
scraggi,2.095903274289385,5.678873587267573
scrambl,5.512068624180378,2.142906945354647
scrame,5.0,0.0
scrap,7.672608653514963,1.7057111797877027
scrape,9.393611305432481,1.5088467494420437
scrappi,4.959201553180262,2.3249072152756316
scrat,0.0,10.0
scratch,4.522854258399165,2.5058474963985797
scratcher,5.0,0.0
scratchi,3.798794064681797,2.9203673004336506
scratchier,2.5,0.0
scratchili,2.5,0.0
scrawl,10.0,0.0
scrawni,6.261707715779571,1.9535700439406751
scrawniest,2.5,0.0
scre,2.5,0.0
screach,2.5,0.0
scream,6.2959504587092985,1.9461157079546492
screamer,7.5,0.0
screami,2.5,0.0
screamqueen,2.5,0.0
scree,2.5,0.0
screech,7.8106807468921415,1.686577808666188
screechi,12.5,0.0
screed,5.0,0.0
screen,3.243752841125184,3.402583828645205
screendaili,2.5,0.0
screener,3.321928094887363,3.321928094887363
screenplay,3.662986595046085,3.0212099296053805
screentim,0.0,2.5
screenwrit,5.211440485380426,2.2363458328106818
screme,2.5,0.0
screw,5.945487788886903,2.0269238172015465
screwbal,3.109920164198597,3.5532254027586556
screwdriv,2.5,0.0
screwey,0.0,5.0
screwfli,10.318851158516171,1.4306765580733931
screwi,4.1145820804822515,2.717562737549928
screwier,0.0,2.5
screwiest,2.5,0.0
scri,0.0,2.5
scribbl,3.798794064681797,2.9203673004336506
scribe,5.678873587267573,2.095903274289385
scrimm,1.6609640474436815,8.003922779651097
scrimp,2.5,0.0
scrip,2.5,0.0
script,4.667089371752915,2.4415980506110864
scripter,0.0,2.5
scriptur,1.285097208938469,12.62925313651334
scriptwis,2.5,0.0
scriptwrit,6.0120931413889656,2.010759005174987
scroll,3.321928094887363,3.321928094887363
scroog,1.7420653825330148,7.423983573584705
scrotal,0.0,2.5
scroung,2.095903274289385,5.678873587267573
scroungi,2.5,0.0
scrub,9.547874667292193,1.4947531601505835
scruffi,1.7721967586109773,7.230516925979993
scrum,5.0,0.0
scrumptiolici,0.0,2.5
scrumptious,8.003922779651097,1.6609640474436815
scrunch,12.62925313651334,1.285097208938469
scruplesless,2.5,0.0
scrupul,1.7721967586109773,7.230516925979993
scrutin,2.095903274289385,5.678873587267573
scrutini,14.937236057436325,1.1832946624549385
scrutinis,0.0,5.0
scryeeee,0.0,2.5
sctv,3.321928094887363,3.321928094887363
scuba,4.1145820804822515,2.717562737549928
scud,0.0,2.5
scuddamor,5.0,0.0
scuf,0.0,5.0
scuffi,0.0,2.5
scuffl,3.321928094887363,3.321928094887363
scull,2.5,0.0
sculleri,2.5,0.0
sculli,1.8885408704555486,6.575011763114612
sculpt,5.678873587267573,2.095903274289385
sculptur,4.1145820804822515,2.717562737549928
scum,4.1145820804822515,2.717562737549928
scumbag,3.321928094887363,3.321928094887363
scumm,0.0,2.5
scummi,3.321928094887363,3.321928094887363
scummiest,2.5,0.0
scupper,14.937236057436325,1.1832946624549385
scurri,3.0212099296053805,3.662986595046085
scurril,10.0,0.0
scurvi,0.0,5.0
scut,2.5,0.0
scuttl,2.51294159473206,4.507575551943847
scuzzi,4.507575551943847,2.51294159473206
scuzziest,2.5,0.0
scuzzlebut,2.5,0.0
scyth,5.0,0.0
sd,3.321928094887363,3.321928094887363
sdiner,7.5,0.0
se,2.5642927228407246,4.400560461481861
sea,3.236257210004933,3.410587015577041
seachang,0.0,2.5
seachd,0.0,7.5
sead,2.5,0.0
seaduck,0.0,2.5
seafar,1.6609640474436815,8.003922779651097
seafood,3.321928094887363,3.321928094887363
seafront,2.5,0.0
seagal,30.84031536666702,0.8748793102046426
seago,0.0,2.5
seagual,2.5,0.0
seagul,0.0,2.5
seahors,0.0,5.0
seal,3.086287322929551,3.581641902575556
seam,14.937236057436325,1.1832946624549385
seaman,0.0,7.5
seamanship,0.0,2.5
seami,1.530895350152348,9.162168319362612
seamier,3.321928094887363,3.321928094887363
seamless,1.0254554799631586,20.573873880901033
seamstress,0.0,2.5
seamus,0.0,2.5
sean,2.7645093919489363,4.03576521428727
seanc,2.5,0.0
seann,3.321928094887363,3.321928094887363
seaport,0.0,2.5
seaquarium,2.5,0.0
seaquest,0.0,2.5
sear,1.9796101017878516,6.14525046121494
search,2.658363612377391,4.219550144691458
searchin,2.5,0.0
searchlight,0.0,5.0
searl,0.0,2.5
seasam,2.5,0.0
seascap,2.5,0.0
seasick,4.1145820804822515,2.717562737549928
seasid,4.507575551943847,2.51294159473206
season,2.58137909673862,4.366291051254592
seat,2.701892756988019,4.14174191097489
seatbelt,2.5,0.0
seater,3.321928094887363,3.321928094887363
seatmat,0.0,2.5
seaton,5.0,0.0
seattl,3.6029687045003636,3.0688630208544416
seaver,2.095903274289385,5.678873587267573
seaward,2.5,0.0
seaworthi,0.0,2.5
sebald,0.0,2.5
sebastain,5.0,0.0
sebasti,0.0,2.5
sebastiaan,2.5,0.0
sebastian,5.8455446577859105,2.051953745602362
sebastien,5.678873587267573,2.095903274289385
seberg,10.318851158516171,1.4306765580733931
sebeva,0.0,2.5
seboipep,0.0,2.5
sec,4.507575551943847,2.51294159473206
secdon,2.5,0.0
seced,5.678873587267573,2.095903274289385
secert,0.0,2.5
seclud,4.9346093310090575,2.334107233242358
secomb,0.0,2.5
secon,2.5,0.0
second,3.24001627920026,3.406567310608678
secondari,3.3504454105148787,3.2937271584798635
secondarili,0.0,2.5
secondtim,2.5,0.0
secondus,0.0,2.5
secor,5.678873587267573,2.095903274289385
secord,0.0,5.0
secreci,4.1145820804822515,2.717562737549928
secrect,0.0,2.5
secret,3.04332690981607,3.6348168470455837
secretari,0.0,7.5
secreto,2.5,0.0
secstat,0.0,2.5
sect,2.095903274289385,5.678873587267573
sectarian,2.5,0.0
section,5.678873587267573,2.095903274289385
secular,5.970466943390806,2.020814299663648
secur,3.054750901711627,3.6204807592266683
sed,7.5,0.0
sedahl,0.0,5.0
sedaka,0.0,2.5
sedan,2.5,0.0
sedari,3.321928094887363,3.321928094887363
sedat,4.778752771170251,2.39500556230144
sedentari,5.0,0.0
sedgwick,1.6609640474436815,8.003922779651097
sediment,2.5,0.0
sedimentari,0.0,2.5
sediti,3.321928094887363,3.321928094887363
sedona,2.5,0.0
seduc,3.5873976034096917,3.0815587699515854
seduct,2.7645093919489363,4.03576521428727
seductress,2.095903274289385,5.678873587267573
see,3.007016948593184,3.6813581543529144
seeber,0.0,2.5
seed,2.51294159473206,4.507575551943847
seedi,1.92483480336272,6.396021127976117
seedier,2.8394367936337863,3.9173823267621817
seediest,0.0,5.0
seedili,2.5,0.0
seedpeopl,2.5,0.0
seeet,2.5,0.0
seein,2.5,0.0
seeitman,0.0,2.5
seek,2.5491280232732407,4.43152430099468
seeker,0.0,2.5
seekin,0.0,2.5
seekwet,0.0,5.0
seeley,2.5,0.0
seeli,2.5,0.0
seem,4.002797917435201,2.7848242112938806
seema,5.678873587267573,2.095903274289385
seemless,0.0,2.5
seen,3.276603857223309,3.368075161015909
seep,3.321928094887363,3.321928094887363
seer,2.5,0.0
seesaw,0.0,2.5
seeth,1.8617841794768077,6.714157558698096
sefa,2.5,0.0
seftel,0.0,2.5
sega,6.8433137786230045,1.8380053935977752
segal,19.261217042083597,1.054665015586952
segment,8.003922779651097,1.6609640474436815
segreg,3.5609161165707097,3.103476471903321
segregationist,2.5,0.0
segu,1.7420653825330148,7.423983573584705
segundo,2.5,0.0
segura,0.0,2.5
segway,0.0,2.5
sehgal,2.5,0.0
sei,2.5,0.0
seibert,2.5,0.0
seidelman,5.0,0.0
seidl,1.285097208938469,12.62925313651334
seifeld,0.0,2.5
seigel,0.0,2.5
seijun,3.321928094887363,3.321928094887363
seiko,3.321928094887363,3.321928094887363
seiler,0.0,2.5
sein,0.0,2.5
seinfeld,3.481388534756018,3.171880042295375
seismic,12.62925313651334,1.285097208938469
seitzman,2.5,0.0
seiz,2.3626928496633233,4.859985524760069
seizur,10.0,0.0
sekacz,0.0,2.5
seke,2.5,0.0
sekhar,0.0,2.5
seki,0.0,5.0
sela,8.003922779651097,1.6609640474436815
seland,3.321928094887363,3.321928094887363
selbi,0.0,2.5
selden,0.0,2.5
seldom,2.2398802687789194,5.200802458987806
select,3.103476471903321,3.5609161165707097
selena,6.8433137786230045,1.8380053935977752
selenium,7.5,0.0
seleznyova,0.0,2.5
self,3.205930055445644,3.44347252401833
selfappreci,2.5,0.0
selfindulg,2.5,0.0
selfish,2.9690923544213987,3.731615208489207
selfless,1.1073093649624544,17.243773525740824
selftitl,0.0,2.5
selick,2.5,0.0
selim,0.0,2.5
selina,0.0,12.5
sell,3.1344580542709886,3.524323958139016
sellabl,2.5,0.0
sellar,0.0,2.5
selleck,3.719611071037446,2.978033117136071
seller,3.321928094887363,3.321928094887363
sellon,0.0,5.0
sellout,3.321928094887363,3.321928094887363
selma,4.186165670860539,2.6767980774787876
selton,2.5,0.0
seltzberg,2.5,0.0
seltzer,5.0,0.0
selv,4.507575551943847,2.51294159473206
selwyn,2.5,0.0
selznick,4.899079389427794,2.3475901497877913
semana,2.5,0.0
semant,10.318851158516171,1.4306765580733931
semat,0.0,2.5
sematari,1.0662662131865621,18.78092562765622
semen,2.5,0.0
semet,0.0,7.5
semetari,0.0,5.0
semi,6.0675838318038835,1.997593496840355
semin,2.329110415114485,4.947930663909748
seminara,2.5,0.0
seminari,1.6609640474436815,8.003922779651097
seminarian,2.5,0.0
semisubmerg,2.5,0.0
semit,1.3691531760701179,11.18563087405731
semper,2.095903274289385,5.678873587267573
sempl,0.0,5.0
sempr,2.5,0.0
semra,2.095903274289385,5.678873587267573
sen,1.3829275414493216,10.979302227643677
senagles,2.5,0.0
senat,4.507575551943847,2.51294159473206
senatori,5.678873587267573,2.095903274289385
send,3.375145073326137,3.2698023965398906
senden,0.0,2.5
sender,8.003922779651097,1.6609640474436815
senegales,5.0,0.0
senelick,0.0,2.5
senial,2.5,0.0
senil,3.798794064681797,2.9203673004336506
senior,2.5733403120039675,4.382333579065321
seniorita,0.0,2.5
senn,0.0,2.5
sennett,0.0,7.5
senor,2.095903274289385,5.678873587267573
senorita,2.095903274289385,5.678873587267573
sens,2.8345240756487193,3.9248808003220517
sensat,1.9405206837381306,6.321924945219441
sensate,1.5702972679322118,8.776290847640777
sensation,2.51294159473206,4.507575551943847
sensationalis,1.8380053935977752,6.8433137786230045
sensationalist,2.437986966796919,4.675522918696934
sensei,2.5,0.0
senseless,6.932702574061039,1.8221093604150114
sensetis,2.5,0.0
sensharma,0.0,2.5
senshi,2.5,0.0
sensibl,3.9173823267621817,2.8394367936337863
sensic,10.318851158516171,1.4306765580733931
sensit,1.6307228477099218,8.245385458221897
sensitis,0.0,2.5
sensless,2.5,0.0
senso,0.0,2.5
sensori,1.2474546526209354,13.398787608311364
sensous,2.5,0.0
sensual,1.5885667933185008,8.608458793964394
sensualist,0.0,2.5
sensuous,1.5541158449458503,8.930663799858587
sent,2.5202861413804096,4.491887079674754
senta,3.321928094887363,3.321928094887363
sentai,5.0,0.0
sentament,0.0,2.5
sentenc,2.3099084397435257,4.999914589931685
sententi,5.0,0.0
sentient,2.095903274289385,5.678873587267573
sentiment,2.11103363294714,5.6239414510208725
sentimentalis,0.0,7.5
sentimentalist,3.321928094887363,3.321928094887363
sentinel,0.0,7.5
seo,2.5,0.0
seon,0.0,5.0
seong,0.0,10.0
seoul,0.0,7.5
separ,2.6094892646758554,4.311291146316909
separatist,0.0,2.5
seper,0.0,15.0
sephiroth,0.0,2.5
sepia,4.271985235273362,2.6301168673979136
seppuka,2.5,0.0
seppuku,5.678873587267573,2.095903274289385
sept,2.095903274289385,5.678873587267573
septemb,1.9679016023841334,6.197015431497114
septic,15.0,0.0
septimus,3.321928094887363,3.321928094887363
septuagenarian,3.321928094887363,3.321928094887363
septuplet,0.0,2.5
sequal,7.230516925979993,1.7721967586109773
sequel,4.37429373515752,2.577360115842938
sequela,2.5,0.0
sequenc,3.8068408410909007,2.914675718899337
sequenti,3.662986595046085,3.0212099296053805
sequest,1.6609640474436815,8.003922779651097
sequin,5.678873587267573,2.095903274289385
sequit,0.0,2.5
sequitur,5.0,0.0
sequoia,2.5,0.0
serafian,0.0,2.5
serafin,3.321928094887363,3.321928094887363
seraph,0.0,2.5
serb,26.463034750828918,0.9266284080291269
serbedzija,7.5,0.0
serbia,12.62925313651334,1.285097208938469
serbian,6.116128207694194,1.9862938042850946
serbo,5.0,0.0
seren,1.3098812310156134,12.16741049762854
serena,3.321928094887363,3.321928094887363
serenad,3.321928094887363,3.321928094887363
serendipit,2.2363458328106818,5.211440485380426
serf,0.0,2.5
serg,2.5,0.0
sergeant,2.176787881050644,5.398558326465589
sergei,1.285097208938469,12.62925313651334
sergey,2.5,0.0
sergia,0.0,2.5
sergio,2.2013903588066075,5.319418235810137
sergiocastellittoaparticular,2.5,0.0
sergius,5.0,0.0
sergui,0.0,5.0
serial,3.510703006540156,3.146202507705316
serialis,0.0,2.5
serio,5.678873587267573,2.095903274289385
seriocom,2.095903274289385,5.678873587267573
serious,4.26279434440325,2.6350069157731606
seriouslli,2.5,0.0
seriousuli,2.5,0.0
seriuosli,2.5,0.0
serki,2.5,0.0
serl,3.137168659354725,3.5211682165513474
serlingesqu,0.0,2.5
sermon,3.798794064681797,2.9203673004336506
serpent,1.6609640474436815,8.003922779651097
serpentin,3.9173823267621817,2.8394367936337863
serpico,2.095903274289385,5.678873587267573
serra,5.0,0.0
serrano,5.678873587267573,2.095903274289385
serrat,0.0,5.0
serrault,3.321928094887363,3.321928094887363
serren,0.0,2.5
serrious,2.5,0.0
serum,15.0,0.0
serv,3.334763264146372,3.3091574096500604
servai,0.0,2.5
servant,2.45407609740746,4.638223219251579
server,5.678873587267573,2.095903274289385
servic,4.326404265174705,2.601678801266927
serviceman,2.095903274289385,5.678873587267573
servicemen,3.321928094887363,3.321928094887363
servillo,0.0,5.0
servo,10.0,0.0
seryozha,0.0,5.0
sesam,5.678873587267573,2.095903274289385
sesech,0.0,2.5
sesem,5.0,0.0
seslar,0.0,2.5
set,2.9778974049563223,3.719792553567291
seta,2.5,0.0
setback,0.0,2.5
sete,0.0,2.5
seteven,2.5,0.0
seth,1.8617841794768077,6.714157558698096
seti,2.5,0.0
setsuka,0.0,2.5
settl,2.8774452459663,3.860551774010145
settlefor,0.0,2.5
settlel,2.5,0.0
setton,0.0,2.5
setup,3.9712170478272815,2.8046767821586527
seul,0.0,2.5
seung,0.9602525677891276,24.15885792809679
seuss,8.003922779651097,1.6609640474436815
seussian,5.0,0.0
seussic,0.0,2.5
sevala,2.5,0.0
seventeen,3.321928094887363,3.321928094887363
seventeenth,1.4306765580733931,10.318851158516171
seventh,2.68538628536236,4.170831608277665
seventi,2.576123340966972,4.376763563241703
sever,3.115914773690045,3.5461087562604425
severn,0.0,5.0
seveti,2.5,0.0
sevier,12.62925313651334,1.285097208938469
sevigni,2.5,0.0
sevill,1.285097208938469,12.62925313651334
sew,3.321928094887363,3.321928094887363
sewel,0.0,7.5
sewer,7.423983573584705,1.7420653825330148
sewn,5.678873587267573,2.095903274289385
sex,5.0179914634983405,2.3033398034409513
sexahol,0.0,2.5
sexegenarian,0.0,5.0
sexi,3.1787132012670956,3.4736932323613345
sexier,2.19330974196567,5.345117011325181
sexiest,1.4569170463051944,9.98849795660782
sexili,3.321928094887363,3.321928094887363
sexist,5.266496755520256,2.2183164275718488
sexless,10.318851158516171,1.4306765580733931
sexo,5.678873587267573,2.095903274289385
sexploit,5.678873587267573,2.095903274289385
sexpot,3.321928094887363,3.321928094887363
sexual,3.228649257616814,3.418760229356699
sexuali,2.5,0.0
sexualis,5.0,0.0
sexxxi,0.0,2.5
seydou,0.0,2.5
seyfri,22.5,0.0
seymour,1.9056225595725007,6.489420461537716
sez,0.0,2.5
sezen,0.0,15.0
sezuan,0.0,2.5
sf,3.4358856466259087,3.212860067744406
sforza,0.0,2.5
sfx,4.507575551943847,2.51294159473206
sg,1.7721967586109773,7.230516925979993
sgcc,0.0,2.5
sgt,1.9124892893931982,6.4556962358128835
sh,8.58328067894192,1.5913711273047662
shaaadaaaap,0.0,2.5
shabana,2.095903274289385,5.678873587267573
shabbi,4.977233071284041,2.318229028693822
shabbili,9.162168319362612,1.530895350152348
shabbir,5.0,0.0
shabhna,0.0,2.5
shabnam,0.0,2.5
shach,0.0,2.5
shack,8.776290847640777,1.5702972679322118
shackl,8.003922779651097,1.6609640474436815
shad,0.0,2.5
shade,3.321928094887363,3.321928094887363
shadi,2.5950375316654903,4.339356391946547
shadier,0.0,5.0
shadix,0.0,2.5
shadow,2.1687560749287678,5.4249826032176784
shadowchas,5.0,0.0
shadowi,2.6495797632752476,4.2356873915964925
shadowless,0.0,2.5
shadyac,8.003922779651097,1.6609640474436815
shae,2.5,0.0
shaffer,3.321928094887363,3.321928094887363
shafi,0.0,10.0
shaft,2.9203673004336506,3.798794064681797
shag,5.041144465898791,2.295006730925411
shaggi,5.678873587267573,2.095903274289385
shaggier,2.5,0.0
shah,1.6134529492945238,8.39021847487761
shaheen,0.0,2.5
shahi,0.0,2.5
shahid,1.530895350152348,9.162168319362612
shahrukh,1.7247814630066518,7.540024413314111
shaian,2.5,0.0
shaka,2.5,0.0
shakalaka,5.0,0.0
shake,4.078766226029146,2.738619360499461
shakedown,0.0,5.0
shaken,2.095903274289385,5.678873587267573
shakespear,2.1671240542175094,5.43038807525283
shakespearean,2.813828723443679,3.9568651667890395
shakespearen,0.0,2.5
shakespearian,2.9203673004336506,3.798794064681797
shakesper,7.5,0.0
shakesperean,0.0,5.0
shakespher,0.0,5.0
shakespherian,0.0,2.5
shakesspear,0.0,2.5
shakey,0.0,5.0
shaki,5.570272373173213,2.126142931680411
shakiest,3.321928094887363,3.321928094887363
shakili,8.003922779651097,1.6609640474436815
shaklaka,2.5,0.0
shakspear,2.5,0.0
shaksperian,2.5,0.0
shakti,1.316364786255445,12.051933943343613
shakuhachi,0.0,2.5
shalhoub,2.5,0.0
shalini,0.0,2.5
shalit,0.0,2.5
shalli,0.0,2.5
shallow,8.382791917178348,1.614323421486884
shallowest,3.321928094887363,3.321928094887363
shallowli,10.318851158516171,1.4306765580733931
shalom,3.321928094887363,3.321928094887363
shaloub,0.0,2.5
shalt,0.0,7.5
shalu,0.0,5.0
shalub,0.0,2.5
sham,9.547874667292193,1.4947531601505835
shaman,2.717562737549928,4.1145820804822515
shambl,6.714157558698096,1.8617841794768077
shambol,21.854345326782823,1.0
shame,4.142965110602052,2.701192952149745
shamefac,3.321928094887363,3.321928094887363
shameless,10.404483620068392,1.4241461097620074
shamit,0.0,2.5
shampoo,10.318851158516171,1.4306765580733931
shamrock,7.5,0.0
shamroy,0.0,2.5
shamus,2.5,0.0
shan,10.0,0.0
shanao,0.0,2.5
shandi,2.5,0.0
shandl,2.5,0.0
shane,2.4097933153777453,4.742632390555292
shangai,0.0,5.0
shanghai,1.9893555188527616,6.102889742119281
shanghaines,3.321928094887363,3.321928094887363
shangri,0.0,15.0
shani,2.095903274289385,5.678873587267573
shank,3.321928094887363,3.321928094887363
shankar,15.0,0.0
shanksvill,2.5,0.0
shanley,7.5,0.0
shannen,2.5,0.0
shannon,7.307913686175033,1.7599383416902357
shannyn,5.0,0.0
shanti,2.9203673004336506,3.798794064681797
shantytown,1.285097208938469,12.62925313651334
shao,3.321928094887363,3.321928094887363
shaolin,1.8088351765837412,7.0093046768582425
shape,2.492863253167861,4.551142315155158
shapeless,12.62925313651334,1.285097208938469
shapeshift,3.321928094887363,3.321928094887363
shapiro,2.095903274289385,5.678873587267573
shaq,27.5,0.0
shaquill,5.678873587267573,2.095903274289385
shar,2.5,0.0
sharad,2.5,0.0
sharat,5.0,0.0
shard,2.5,0.0
share,1.930404133970432,6.369495025006267
sharecrop,0.0,5.0
sharecropp,0.0,5.0
sharen,0.0,2.5
sharif,4.507575551943847,2.51294159473206
sharifah,0.0,10.0
sharifi,2.5,0.0
sharikov,0.0,2.5
shark,3.4176720451855043,3.2296594621689176
sharkey,0.0,17.5
sharki,0.8044806038373891,39.13265679415711
sharkish,2.5,0.0
sharma,0.0,25.0
sharman,4.507575551943847,2.51294159473206
sharon,3.321928094887363,3.321928094887363
sharp,1.8635989893264875,6.70451711955532
sharpen,6.14525046121494,1.9796101017878516
sharper,1.8380053935977752,6.8433137786230045
sharpest,4.507575551943847,2.51294159473206
sharpish,3.321928094887363,3.321928094887363
sharpli,1.5786105704112112,8.699092801147088
sharpshoot,0.0,5.0
sharron,0.0,2.5
shart,0.0,2.5
sharyn,0.0,2.5
shashi,5.678873587267573,2.095903274289385
shashonna,0.0,5.0
shasta,0.0,2.5
shat,7.5,0.0
shatfac,2.5,0.0
shatner,9.162168319362612,1.530895350152348
shatter,2.522618499316843,4.486932330030594
shaudenfraud,2.5,0.0
shaul,2.5,0.0
shaun,1.4306765580733931,10.318851158516171
shauna,0.0,2.5
shaunessi,0.0,2.5
shave,5.537351197178023,2.1355757704070024
shaven,18.396670446668015,1.0759410770890674
shaver,2.5,0.0
shavian,0.0,2.5
shaw,2.1396717031069303,5.5231933678985525
shawl,5.678873587267573,2.095903274289385
shawn,2.095903274289385,5.678873587267573
shawniqua,2.5,0.0
shawshank,2.375266937820885,4.827990927155451
shax,0.0,15.0
shay,2.5,0.0
shayan,0.0,12.5
shayesteh,0.0,2.5
shayn,0.0,7.5
shazam,2.095903274289385,5.678873587267573
shazambago,0.0,2.5
shazza,3.321928094887363,3.321928094887363
shea,2.51294159473206,4.507575551943847
shead,0.0,2.5
sheakespearian,0.0,2.5
sheanim,0.0,2.5
shear,1.797583146976218,7.075680991593563
shearer,3.054750901711627,3.6204807592266683
sheath,5.0,0.0
sheb,0.0,2.5
sheba,1.5541158449458503,8.930663799858587
shebang,0.0,2.5
sheboygen,0.0,2.5
shecki,12.5,0.0
shed,2.7295384490938277,4.094117887510919
sheeba,0.0,2.5
sheedi,4.675522918696934,2.437986966796919
sheehan,5.0,0.0
sheen,3.1686811024102957,3.4850062126054455
sheena,10.0,0.0
sheep,4.654543330363308,2.4469987769064594
sheepish,3.321928094887363,3.321928094887363
sheepskin,0.0,2.5
sheer,2.873343933202002,3.866585073361587
sheesh,8.467449830186867,1.6044944060210176
sheet,5.678873587267573,2.095903274289385
sheeta,0.0,25.0
sheez,5.0,0.0
shefali,1.0479516371446924,19.549378059091087
sheffer,2.095903274289385,5.678873587267573
sheffield,7.5,0.0
shehan,2.5,0.0
sheik,8.003922779651097,1.6609640474436815
sheikh,2.5,0.0
sheila,3.321928094887363,3.321928094887363
sheilah,5.0,0.0
shekhar,0.9602525677891276,24.15885792809679
shelbi,4.1145820804822515,2.717562737549928
sheldon,1.6609640474436815,8.003922779651097
shelf,10.0,0.0
shell,9.547874667292193,1.4947531601505835
shellack,2.5,0.0
shelleen,0.0,2.5
shellen,2.5,0.0
shelley,1.6248961310502152,8.293666715508758
shellfish,2.5,0.0
shelli,2.9203673004336506,3.798794064681797
shellshock,3.321928094887363,3.321928094887363
shelter,2.644131960536996,4.245771638754643
shelv,6.4556962358128835,1.9124892893931982
sheman,0.0,2.5
shemat,2.5,0.0
shemekia,2.5,0.0
shemi,0.0,2.5
shemp,1.9535700439406751,6.261707715779571
shen,15.0,0.0
shenandoah,2.5,0.0
shenanigan,3.321928094887363,3.321928094887363
shene,0.0,10.0
shenk,2.5,0.0
shenmu,0.0,2.5
shenzi,5.0,0.0
shep,3.321928094887363,3.321928094887363
shepard,4.899079389427794,2.3475901497877913
sheperd,3.321928094887363,3.321928094887363
shephard,0.0,5.0
shepher,0.0,2.5
shepherd,3.7691125563864567,2.941625832534105
shepherdess,0.0,2.5
shepitko,0.0,30.0
shepley,2.5,0.0
sheppard,1.8380053935977752,6.8433137786230045
shepperd,0.0,2.5
sherawat,5.0,0.0
sherbert,0.0,2.5
sherd,2.5,0.0
shere,4.507575551943847,2.51294159473206
sheri,5.678873587267573,2.095903274289385
sheridan,1.6609640474436815,8.003922779651097
sherif,2.5,0.0
sheriff,4.429109033453578,2.550301736963706
sherilyn,5.678873587267573,2.095903274289385
sheritt,0.0,2.5
sherlock,1.285097208938469,12.62925313651334
sherlockian,2.5,0.0
sherlyn,2.5,0.0
sherman,4.675522918696934,2.437986966796919
shernaz,0.0,2.5
sherpa,7.5,0.0
sherri,1.9124892893931982,6.4556962358128835
